internal_id,title,doi,year,source_db,ta_decision,ft_decision,ft_rationale,ft_matched_ic,ft_matched_ec,raw
f33d3c89,Software maintenance process analysis using discrete-event simulation,10.1109/CSMR.2001.914986,2001,ieee,include,include,"O artigo aplica simulação de eventos discretos (DES) para análise e melhoria de processos de manutenção de software, atendendo claramente IC2 (modelagem estocástica em processos de SW). A simulação é usada para avaliar estratégias alternativas de processo e métricas de desempenho, sem indicadores decisivos de exclusão.",IC2,,"```json
{
  ""decision"": ""include"",
  ""rationale"": ""O artigo aplica simulação de eventos discretos (DES) para análise e melhoria de processos de manutenção de software, atendendo claramente IC2 (modelagem estocástica em processos de SW). A simulação é usada para avaliar estratégias alternativas de processo e métricas de desempenho, sem indicadores decisivos de exclusão."",
  ""matched_ic"": [""IC2""],
  ""matched_ec"": [],
  ""evidence_tags"": [
    ""software_process"",
    ""stochastic_modeling"",
    ""simu"
3c0dd1ad,"RVSim: A simulation approach to predict the impact of requirements
volatility on software project plans",,2008,wos,include,include,"O paper propõe RVSim, uma abordagem de simulação estocástica que modela o impacto da volatilidade de requisitos em planos de projeto de software. Atende claramente IC2 (modelagem estocástica em processos de SW via simulação) e IC3 (forecasting de métricas de processo — especificamente impacto em cronogramas/project plans). Nenhum EC é decisivo: trata-se do processo de desenvolvimento de SW, não de",IC2|IC3,,"```json
{
  ""decision"": ""include"",
  ""rationale"": ""O paper propõe RVSim, uma abordagem de simulação estocástica que modela o impacto da volatilidade de requisitos em planos de projeto de software. Atende claramente IC2 (modelagem estocástica em processos de SW via simulação) e IC3 (forecasting de métricas de processo — especificamente impacto em cronogramas/project plans). Nenhum EC é decisivo: trata-se do processo de desenvolvimento de SW, não de SW como ferramenta."",
  ""matched_ic"": [
    ""IC2"
66d00b19,Software process simulation modeling: Why? What? How?,10.1016/S0164-1212(99)00003-5,1999,wos,include,include,"O artigo é uma visão geral sobre modelagem de simulação de processos de software, abordando explicitamente técnicas estocásticas (simulação, modelagem de variáveis dinâmicas) aplicadas a processos de desenvolvimento de software. Atende IC2 (modelagem estocástica em processos de SW) ao tratar simulação como ferramenta para modelar comportamentos de processos, e IC3 (forecasting de métricas de proce",IC2|IC3,,"```json
{
  ""decision"": ""include"",
  ""rationale"": ""O artigo é uma visão geral sobre modelagem de simulação de processos de software, abordando explicitamente técnicas estocásticas (simulação, modelagem de variáveis dinâmicas) aplicadas a processos de desenvolvimento de software. Atende IC2 (modelagem estocástica em processos de SW) ao tratar simulação como ferramenta para modelar comportamentos de processos, e IC3 (forecasting de métricas de processo) ao abordar previsão de resultados de projeto"
57d2445c,"A Discrete Event Simulation Model to Evaluate Changes to a Software
Project Delivery Process",10.1109/CEC.2011.19,2011,wos,include,include,"O artigo aplica simulação de eventos discretos (DES) a um processo real de entrega de projetos de software, modelando incerteza e prevendo métricas de desempenho (tempo, custo, qualidade) usando análise estatística e earned value management. Atende claramente IC2 (modelagem estocástica em processos de SW) e IC3 (forecasting de métricas de processo). Nenhum critério de exclusão se aplica.",IC2|IC3,,"```json
{
  ""decision"": ""include"",
  ""rationale"": ""O artigo aplica simulação de eventos discretos (DES) a um processo real de entrega de projetos de software, modelando incerteza e prevendo métricas de desempenho (tempo, custo, qualidade) usando análise estatística e earned value management. Atende claramente IC2 (modelagem estocástica em processos de SW) e IC3 (forecasting de métricas de processo). Nenhum critério de exclusão se aplica."",
  ""matched_ic"": [
    ""IC2"",
    ""IC3""
  ],
  ""matched_e"
24e9c63d,Monte carlo simulation based estimations: Case from a global outsourcing company,10.1109/ITMC.2011.5996034,2011,ieee,include,include,"O paper desenvolve modelos estocásticos e uma ferramenta de simulação Monte Carlo para estimar effort em fases do ciclo de vida de projetos de software, testado em organização real de outsourcing. Atende claramente IC2 (modelagem estocástica em processos de SW) e IC3 (forecasting de métricas de processo — effort/remaining time). Nenhum critério de exclusão se aplica.",IC2|IC3,,"```json
{
  ""decision"": ""include"",
  ""rationale"": ""O paper desenvolve modelos estocásticos e uma ferramenta de simulação Monte Carlo para estimar effort em fases do ciclo de vida de projetos de software, testado em organização real de outsourcing. Atende claramente IC2 (modelagem estocástica em processos de SW) e IC3 (forecasting de métricas de processo — effort/remaining time). Nenhum critério de exclusão se aplica."",
  ""matched_ic"": [""IC2"", ""IC3""],
  ""matched_ec"": [],
  ""evidence_tags"": [""stoc"
58996946,A comprehensive simulation study on optimal scheduling for software projects,10.1049/ic:20040457,2004,snowball,include,include,"O paper atende claramente IC2: utiliza Markov decision model explicitamente para modelar agendamento ótimo em projetos de software, capturando feedback entre atividades concorrentes e rework. Simulations extensivas comparam políticas ótimas versus heurísticas em contexto de desenvolvimento de software. Nenhum EC se aplica.",IC2,,"```json
{
  ""decision"": ""include"",
  ""rationale"": ""O paper atende claramente IC2: utiliza Markov decision model explicitamente para modelar agendamento ótimo em projetos de software, capturando feedback entre atividades concorrentes e rework. Simulations extensivas comparam políticas ótimas versus heurísticas em contexto de desenvolvimento de software. Nenhum EC se aplica."",
  ""matched_ic"": [""IC2""],
  ""matched_ec"": [],
  ""evidence_tags"": [
    ""stochastic_modeling"",
    ""markov"",
    ""simulation"
3b614f91,"Simulation of software maintenance process, with and without a
work-in-process limit",10.1002/smr.1599,2013,wos,include,include,O artigo claramente atende IC2 (modelagem estocástica de processos de SW via simulação baseada em atores e eventos para processos de manutenção) e IC3 (forecasting de tempo médio de conclusão de requisições de manutenção). Utiliza dados reais de repositórios de software (Microsoft e firma chinesa) para validar o simulador. Nenhum critério de exclusão se aplica.,IC2|IC3,,"```json
{
  ""decision"": ""include"",
  ""rationale"": ""O artigo claramente atende IC2 (modelagem estocástica de processos de SW via simulação baseada em atores e eventos para processos de manutenção) e IC3 (forecasting de tempo médio de conclusão de requisições de manutenção). Utiliza dados reais de repositórios de software (Microsoft e firma chinesa) para validar o simulador. Nenhum critério de exclusão se aplica."",
  ""matched_ic"": [
    ""IC2"",
    ""IC3""
  ],
  ""matched_ec"": [],
  ""evidence_tags"": "
afd1b7aa,Software process simulation for reliability management,10.1016/S0164-1212(99)00010-2,1999,wos,include,include,"O paper atende claramente IC2 (modelagem estocástica em processos de SW) ao descrever simuladores baseados em system dynamics e discrete event modeling para planejamento e gerenciamento de projetos de software, e IC3 (forecasting de métricas de processo) ao abordar predição de confiabilidade em desenvolvimento de software. Nenhum critério de exclusão se aplica.",IC2|IC3,,"```json
{
  ""decision"": ""include"",
  ""rationale"": ""O paper atende claramente IC2 (modelagem estocástica em processos de SW) ao descrever simuladores baseados em system dynamics e discrete event modeling para planejamento e gerenciamento de projetos de software, e IC3 (forecasting de métricas de processo) ao abordar predição de confiabilidade em desenvolvimento de software. Nenhum critério de exclusão se aplica."",
  ""matched_ic"": [""IC2"", ""IC3""],
  ""matched_ec"": [],
  ""evidence_tags"": [""stochastic"
f06ebc31,A model of the software development process using both continuous and discrete models,10.1002/1099-1670(200006/09)5:2/3<147::aid-spip122>3.0.co;2-t,2000,snowball,include,include,O paper atende claramente IC2 ao desenvolver um modelo combinado que integra discrete event modeling com system dynamics (modelagem contínua) para representar o processo de desenvolvimento de software. O foco explícito em modelagem estocástica/dinâmica de processos de SW (ISPW6) sem EC aplicáveis confirma a relevância para a SLR PATHCAST.,IC2,,"```json
{
  ""decision"": ""include"",
  ""rationale"": ""O paper atende claramente IC2 ao desenvolver um modelo combinado que integra discrete event modeling com system dynamics (modelagem contínua) para representar o processo de desenvolvimento de software. O foco explícito em modelagem estocástica/dinâmica de processos de SW (ISPW6) sem EC aplicáveis confirma a relevância para a SLR PATHCAST."",
  ""matched_ic"": [
    ""IC2""
  ],
  ""matched_ec"": [],
  ""evidence_tags"": [
    ""software_process"",
    ""sto"
39e47477,"Exploring bottlenecks in market-driven requirements management processes
with discrete event simulation",10.1016/S0164-1212(01)00072-3,2001,wos,include,include,"O paper modela explicitamente um processo de requirements management em software usando discrete event simulation (DES), estimando parâmetros baseado em dados organizacionais reais e utilizando simulações para identificar gargalos e propor melhorias de processo. Atende claramente IC2 (modelagem estocástica de processos de SW via DES) e IC3 (forecasting de métricas de processo como capacidade e thr",IC2|IC3,,"```json
{
  ""decision"": ""include"",
  ""rationale"": ""O paper modela explicitamente um processo de requirements management em software usando discrete event simulation (DES), estimando parâmetros baseado em dados organizacionais reais e utilizando simulações para identificar gargalos e propor melhorias de processo. Atende claramente IC2 (modelagem estocástica de processos de SW via DES) e IC3 (forecasting de métricas de processo como capacidade e throughput). Nenhum critério de exclusão se aplica."""
