internal_id,title,doi,year,source_db,ta_decision,ft_decision,ft_rationale,ft_matched_ic,ft_matched_ec,raw
b223683b,A Framework for Online Process Concept Drift Detection from Event Streams,10.1109/SCC.2018.00021,2018,ieee,maybe,exclude,"O paper trata de concept drift detection em process mining, abordando processos de negócio genéricos (business processes). Embora IC1 seja potencialmente aplicável (process mining em event streams), o resumo não fornece evidência de aplicação a processos de desenvolvimento de software específicos (commits, issues, PR, CI/CD). A validação é feita apenas em simulação sem aplicação real a SW, e o dom",,EC1,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O paper trata de concept drift detection em process mining, abordando processos de negócio genéricos (business processes). Embora IC1 seja potencialmente aplicável (process mining em event streams), o resumo não fornece evidência de aplicação a processos de desenvolvimento de software específicos (commits, issues, PR, CI/CD). A validação é feita apenas em simulação sem aplicação real a SW, e o domínio permanece ambíguo e potencialmente fora do e"
7309497e,Poster: Using Repository Data for Driving Software Architecture,,2018,ieee,maybe,exclude,"O paper foca em mineração de repositório para compliance checking de arquitetura de software, não em process mining de processos de desenvolvimento (descoberta, conformance, workflow mining) nem em modelagem estocástica ou forecasting de métricas de processo. Repository data mining para arquitetura é distinto de IC1 (process mining em artefatos de SW) e não atende IC2, IC3 ou IC4 (que requerem mod",,EC3,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O paper foca em mineração de repositório para compliance checking de arquitetura de software, não em process mining de processos de desenvolvimento (descoberta, conformance, workflow mining) nem em modelagem estocástica ou forecasting de métricas de processo. Repository data mining para arquitetura é distinto de IC1 (process mining em artefatos de SW) e não atende IC2, IC3 ou IC4 (que requerem modelagem estocástica, forecasting ou descoberta de "
72111fbb,Automatic Mining of Constraints for Monitoring Systems of Systems,10.1145/3238147.3241532,2018,ieee,maybe,exclude,"O paper trata de mineração automática de constraints para runtime monitoring de sistemas complexos, focando em especificação temporal e detecção de desvios durante operação. Embora mencione 'mining de constraints a partir de recorded events', não se aplica a nenhum IC: não é process mining em artefatos de SW (IC1 — não trata commits, issues, PR, CI/CD), não usa modelagem estocástica (IC2), não pre",,EC1,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O paper trata de mineração automática de constraints para runtime monitoring de sistemas complexos, focando em especificação temporal e detecção de desvios durante operação. Embora mencione 'mining de constraints a partir de recorded events', não se aplica a nenhum IC: não é process mining em artefatos de SW (IC1 — não trata commits, issues, PR, CI/CD), não usa modelagem estocástica (IC2), não prevê métricas de processo de SW (IC3), e não minera"
51186ccd,Towards Automating Model-Based Systems Engineering in Industry - An Experience Report,10.1109/SysCon61195.2024.10553610,2024,ieee,maybe,exclude,"Embora o resumo mencione 'modeling process mining', o foco principal é em Model-Based Systems Engineering (MBSE) e automação de design de Cyber-Physical Systems, não em processos de desenvolvimento de software. O process mining mencionado refere-se a análise de processos de modelagem/engenharia, não a event logs de processos de SW (commits, issues, CI/CD). Nenhum critério de inclusão (IC1-IC4) é c",,EC1,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""Embora o resumo mencione 'modeling process mining', o foco principal é em Model-Based Systems Engineering (MBSE) e automação de design de Cyber-Physical Systems, não em processos de desenvolvimento de software. O process mining mencionado refere-se a análise de processos de modelagem/engenharia, não a event logs de processos de SW (commits, issues, CI/CD). Nenhum critério de inclusão (IC1-IC4) é claramente atendido no contexto específico de SW."""
872c98f5,Visual Drift Detection for Event Sequence Data of Business Processes,10.1109/TVCG.2021.3050071,2022,ieee,maybe,exclude,"O artigo aborda process mining e detecção de drift em event logs, atendendo IC1 genericamente. Entretanto, o abstract não fornece evidência de que os processos analisados incluem especificamente processos de desenvolvimento de software (SW). A menção a 'software engineering' é apenas como domínio potencial de aplicação, sem qualquer detalhe empírico, avaliação ou foco real em processos de SW. O tr",,EC3,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O artigo aborda process mining e detecção de drift em event logs, atendendo IC1 genericamente. Entretanto, o abstract não fornece evidência de que os processos analisados incluem especificamente processos de desenvolvimento de software (SW). A menção a 'software engineering' é apenas como domínio potencial de aplicação, sem qualquer detalhe empírico, avaliação ou foco real em processos de SW. O trabalho concentra-se em técnicas de visualização e"
90d0bdec,Optimizing business processes by learning from monitoring results,10.1109/SACI.2016.7507417,2016,ieee,maybe,exclude,"O paper trata de Business Activity Monitoring e conformance checking com event logs em processos de negócio genéricos, sem evidência explícita de aplicação a processos de desenvolvimento de software. Embora mencione 'event log' e 'conformance', atende IC1 em nível técnico, mas o domínio aparente é 'business processes' em geral (EC1 — domínio fora de SW), não artefatos ou processos de software engi",,EC1,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O paper trata de Business Activity Monitoring e conformance checking com event logs em processos de negócio genéricos, sem evidência explícita de aplicação a processos de desenvolvimento de software. Embora mencione 'event log' e 'conformance', atende IC1 em nível técnico, mas o domínio aparente é 'business processes' em geral (EC1 — domínio fora de SW), não artefatos ou processos de software engineering."",
  ""matched_ic"": [],
  ""matched_ec"": ["""
a60b8141,A Time-Aware Method to Process Behavioral Similarity Calculation,10.1109/SCC.2016.58,2016,ieee,maybe,exclude,"O artigo propõe um método genérico de cálculo de similaridade comportamental de processos com restrições de tempo, aplicável a Business Process Management em geral. Não há evidência no resumo de aplicação específica a processos de desenvolvimento de software (repositórios, commits, CI/CD, issue tracking) nem de uso de event logs de software. O contexto é BPM abstrato, não SE, caracterizando EC1 (d",,EC1|EC3,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O artigo propõe um método genérico de cálculo de similaridade comportamental de processos com restrições de tempo, aplicável a Business Process Management em geral. Não há evidência no resumo de aplicação específica a processos de desenvolvimento de software (repositórios, commits, CI/CD, issue tracking) nem de uso de event logs de software. O contexto é BPM abstrato, não SE, caracterizando EC1 (domínio fora de SW) e EC3 (método teórico sem aval"
80f59bb6,A CSP-theoretic Framework of Checking Conformance of Business Processes,10.1109/APSEC.2012.110,2012,ieee,include,exclude,"Embora o paper aborde conformance checking em event logs e processos de negócio (IC1), o resumo não apresenta evidência de aplicação a artefatos de software específicos (commits, issues, PR, CI/CD) nem a processos de desenvolvimento de software. A menção genérica a 'business processes' e a ausência de contexto de SE impedem confirmação robusta de IC1 no escopo PATHCAST. Não há evidência de modelag",,EC1,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""Embora o paper aborde conformance checking em event logs e processos de negócio (IC1), o resumo não apresenta evidência de aplicação a artefatos de software específicos (commits, issues, PR, CI/CD) nem a processos de desenvolvimento de software. A menção genérica a 'business processes' e a ausência de contexto de SE impedem confirmação robusta de IC1 no escopo PATHCAST. Não há evidência de modelagem estocástica, forecasting ou mineração de repos"
0222b592,Mining Logs to Model the Use of a System,10.1109/ESEM.2017.47,2017,ieee,include,include,"O artigo aplica process mining a execution logs de um sistema de software (IC1) e utiliza Hidden Markov Models para modelar o comportamento de usuários (IC2). Atende claramente aos critérios de inclusão ao combinar mineração de processos com modelagem estocástica em contexto de software, sem evidência de exclusão.",IC1|IC2,,"```json
{
  ""decision"": ""include"",
  ""rationale"": ""O artigo aplica process mining a execution logs de um sistema de software (IC1) e utiliza Hidden Markov Models para modelar o comportamento de usuários (IC2). Atende claramente aos critérios de inclusão ao combinar mineração de processos com modelagem estocástica em contexto de software, sem evidência de exclusão."",
  ""matched_ic"": [""IC1"", ""IC2""],
  ""matched_ec"": [],
  ""evidence_tags"": [""process_mining"", ""hidden_markov_model"", ""event_log"", ""stoc"
fa66416f,Mining Periodic Patterns from Nested Event Logs,10.1109/CIT.2014.27,2014,ieee,maybe,exclude,"Embora o paper trate de mining de padrões periódicos em event logs (IC1 aparentemente), o resumo não descreve aplicação concreta a processos de desenvolvimento de software nem a artefatos de SW (commits, issues, PR, CI/CD). O trabalho é genérico sobre padrões periódicos em traces/event logs sem especificar o domínio de SW ou uso para forecasting/predição de métricas de processo. Não há evidência d",,EC3,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""Embora o paper trate de mining de padrões periódicos em event logs (IC1 aparentemente), o resumo não descreve aplicação concreta a processos de desenvolvimento de software nem a artefatos de SW (commits, issues, PR, CI/CD). O trabalho é genérico sobre padrões periódicos em traces/event logs sem especificar o domínio de SW ou uso para forecasting/predição de métricas de processo. Não há evidência de que o escopo do PATHCAST (intersecção: PM + est"
