internal_id,title,doi,year,source_db,ta_decision,ta_rationale,ta_matched_ic,ta_matched_ec,raw
431519ad,A systematic literature review of service choreography adaptation,10.1007/s11761-012-0125-z,2012,springer,exclude,"Sem abstract disponível, o título sugere foco em adaptação de coreografia de serviços (SOA/web services), não em process mining, modelagem estocástica ou forecasting de processos de desenvolvimento de software. Não há evidência de que trate processos de SW ou dados de event logs.",,EC1|EC3,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""Sem abstract disponível, o título sugere foco em adaptação de coreografia de serviços (SOA/web services), não em process mining, modelagem estocástica ou forecasting de processos de desenvolvimento de software. Não há evidência de que trate processos de SW ou dados de event logs."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC1"", ""EC3""],
  ""evidence_tags"": [""insufficient_abstract""],
  ""software_context"": ""not_software_process"",
  ""stochastic_method"":"
f3f52e15,Stochastic Modeling of Star Formation Histories. III. Constraints from Physically Motivated Gaussian Processes,10.3847/1538-4357/acff64,2024,snowball,exclude,"O artigo trata de modelagem estocástica de formação estelar em galáxias (astrofísica), não de processos de desenvolvimento de software. Não há qualquer conexão com engenharia de software, process mining em artefatos de SW, ou processos de desenvolvimento.",,EC1,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O artigo trata de modelagem estocástica de formação estelar em galáxias (astrofísica), não de processos de desenvolvimento de software. Não há qualquer conexão com engenharia de software, process mining em artefatos de SW, ou processos de desenvolvimento."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC1""],
  ""evidence_tags"": [],
  ""software_context"": ""not_software_process"",
  ""stochastic_method"": ""none"",
  ""forecast_target"": ""none"",
  ""process_data_s"
51225935,"SCONNA: A Stochastic Computing Based Optical Accelerator for Ultra-Fast, Energy-Efficient Inference of Integer-Quantized CNNs",10.1109/ipdps54959.2023.00061,2023,snowball,exclude,"O artigo trata de aceleração de hardware para redes neurais convolutas (CNNs) usando computação estocástica em ressonadores ópticos. Não há conexão com process mining, modelagem de processos de software, ou forecasting de métricas de processos de desenvolvimento de SW. O domínio é de aceleração de hardware/inferência de IA, não de engenharia de software.",,EC1|EC3,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O artigo trata de aceleração de hardware para redes neurais convolutas (CNNs) usando computação estocástica em ressonadores ópticos. Não há conexão com process mining, modelagem de processos de software, ou forecasting de métricas de processos de desenvolvimento de SW. O domínio é de aceleração de hardware/inferência de IA, não de engenharia de software."",
  ""matched_ic"": [],
  ""matched_ec"": [
    ""EC1"",
    ""EC3""
  ],
  ""evidence_tags"": [],
  """
5c38eab2,Generating Requirements Out of Thin Air: Towards Automated Feature Identification for New Apps,10.1109/REW.2019.00040,2019,ieee,exclude,"O artigo foca em elicitação de requisitos via mineração de app stores para identificar features em novas aplicações. Não aborda process mining em artefatos de SW, modelagem estocástica de processos, forecasting de métricas de processo, ou mineração de repositórios para descoberta/melhoria de modelos de processo de desenvolvimento. Trata-se de requirements engineering, não de análise de processos d",,EC3,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O artigo foca em elicitação de requisitos via mineração de app stores para identificar features em novas aplicações. Não aborda process mining em artefatos de SW, modelagem estocástica de processos, forecasting de métricas de processo, ou mineração de repositórios para descoberta/melhoria de modelos de processo de desenvolvimento. Trata-se de requirements engineering, não de análise de processos de SW."",
  ""matched_ic"": [],
  ""matched_ec"": [
   "
8f68388f,JUSTGen: Effective Test Generation for Unspecified JNI Behaviors on JVMs,10.1109/ICSE43902.2021.00151,2021,ieee,exclude,"O paper foca em teste de software (JNI test generation) e validação de comportamentos de interface, não em process mining, modelagem estocástica de processos de SW, forecasting de métricas de processo ou mineração de repositórios. Não atende nenhum dos critérios de inclusão IC1–IC4.",,EC2|EC3,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O paper foca em teste de software (JNI test generation) e validação de comportamentos de interface, não em process mining, modelagem estocástica de processos de SW, forecasting de métricas de processo ou mineração de repositórios. Não atende nenhum dos critérios de inclusão IC1–IC4."",
  ""matched_ic"": [],
  ""matched_ec"": [
    ""EC2"",
    ""EC3""
  ],
  ""evidence_tags"": [],
  ""software_context"": ""software_testing"",
  ""stochastic_method"": ""none"",
  """
5b859827,A Toolchain for&#xa0;Checking Domain- and&#xa0;Model-Driven Properties of&#xa0;Jolie Microservices,10.1007/978-981-96-0808-9_13,2025,springer,exclude,"O artigo trata de verificação formal de propriedades em microsserviços Jolie, não abordando process mining, modelagem estocástica, forecasting ou mineração de repositórios. Sem abstract disponível e com título indicando foco em domain-driven properties e model checking, não há evidência de alinhamento com nenhum critério de inclusão (IC1-IC4).",,EC3,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O artigo trata de verificação formal de propriedades em microsserviços Jolie, não abordando process mining, modelagem estocástica, forecasting ou mineração de repositórios. Sem abstract disponível e com título indicando foco em domain-driven properties e model checking, não há evidência de alinhamento com nenhum critério de inclusão (IC1-IC4)."",
  ""matched_ic"": [],
  ""matched_ec"": [
    ""EC3""
  ],
  ""evidence_tags"": [],
  ""software_context"": ""no"
0b2ae953,"Simulation as a Dynamic Tool to Reorganize Pediatric Emergency
Department Resuscitation During the Coronavirus Disease 2019 Pandemic
and Beyond",10.1097/PEC.0000000000002384,2021,wos,exclude,"O artigo trata de simulação de processos em um departamento de emergência pediátrica durante a pandemia de COVID-19, focando em reorganização de fluxo de pacientes e segurança de profissionais de saúde. Não há conexão com processos de desenvolvimento de software, process mining em artefatos de SW, modelagem estocástica de processos de desenvolvimento, ou forecasting de métricas de processos de SW.",,EC1,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O artigo trata de simulação de processos em um departamento de emergência pediátrica durante a pandemia de COVID-19, focando em reorganização de fluxo de pacientes e segurança de profissionais de saúde. Não há conexão com processos de desenvolvimento de software, process mining em artefatos de SW, modelagem estocástica de processos de desenvolvimento, ou forecasting de métricas de processos de SW."",
  ""matched_ic"": [],
  ""matched_ec"": [
    ""EC1"
4c9087bc,Radiation Exposure in the Lower Atmosphere during Different Periods of Solar Activity,10.3390/atmos13020166,2022,snowball,exclude,"O artigo trata de dosimetria de radiação em aviação comercial usando simulações Monte Carlo em física atmosférica. Não há relação com process mining, modelagem estocástica de processos de software, forecasting de métricas de processo de desenvolvimento de SW ou mineração de repositórios de software. EC1 claramente aplicável: domínio fora de software (física/aviação).",,EC1,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O artigo trata de dosimetria de radiação em aviação comercial usando simulações Monte Carlo em física atmosférica. Não há relação com process mining, modelagem estocástica de processos de software, forecasting de métricas de processo de desenvolvimento de SW ou mineração de repositórios de software. EC1 claramente aplicável: domínio fora de software (física/aviação)."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC1""],
  ""evidence_tags"": [],
  ""softwa"
0b407a90,Service Engineering,10.1007/978-3-642-17599-2_8,2010,springer,maybe,"Título genérico 'Service Engineering' sem abstract disponível. Impossível confirmar se trata processos de software ou domínios fora do escopo (serviços genéricos, manufatura de serviços). Capítulo de livro de 2010 sem evidências textuais de process mining, modelagem estocástica ou forecasting em SW.",,,"```json
{
  ""decision"": ""maybe"",
  ""rationale"": ""Título genérico 'Service Engineering' sem abstract disponível. Impossível confirmar se trata processos de software ou domínios fora do escopo (serviços genéricos, manufatura de serviços). Capítulo de livro de 2010 sem evidências textuais de process mining, modelagem estocástica ou forecasting em SW."",
  ""matched_ic"": [],
  ""matched_ec"": [],
  ""evidence_tags"": [""insufficient_abstract"", ""full_text_required""],
  ""software_context"": ""unclear"",
  ""stoc"
8e79c53f,Integration of Software Process Assessment and Modeling,10.1109/picmet.2007.4349583,2007,snowball,exclude,"O artigo trata de integração entre modelagem de processo descritiva e avaliação de processo (CMMI/SPICE), mas não aborda process mining, modelagem estocástica, forecasting de métricas de processo ou mineração de repositórios. Foca em melhoria de processo através de avaliação normativa sem aplicação dos componentes técnicos da SLR PATHCAST.",,EC3,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O artigo trata de integração entre modelagem de processo descritiva e avaliação de processo (CMMI/SPICE), mas não aborda process mining, modelagem estocástica, forecasting de métricas de processo ou mineração de repositórios. Foca em melhoria de processo através de avaliação normativa sem aplicação dos componentes técnicos da SLR PATHCAST."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC3""],
  ""evidence_tags"": [],
  ""software_context"": ""software_devel"
930cd72c,Model-Driven Engineering of Process-Aware Information Systems,10.1007/s42979-022-01334-3,2022,snowball,exclude,"O paper trata de engenharia de software dirigida por modelos (MDE) para sistemas process-aware, focando em geração de código e composição de linguagens de domínio específico. Não há evidência de process mining, modelagem estocástica, forecasting de métricas de processo ou análise de event logs reais de processos de SW. O 'process modeling' aqui é design/especificação, não descoberta ou previsão de",,EC2|EC3,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O paper trata de engenharia de software dirigida por modelos (MDE) para sistemas process-aware, focando em geração de código e composição de linguagens de domínio específico. Não há evidência de process mining, modelagem estocástica, forecasting de métricas de processo ou análise de event logs reais de processos de SW. O 'process modeling' aqui é design/especificação, não descoberta ou previsão de processos a partir de dados."",
  ""matched_ic"": ["
