row_idx,internal_id,title,doi,ft_decision_primary,ft_decision_verifier,verifier_model,raw
108,,CEUR Workshop Proceedings,,exclude,exclude,claude-sonnet-4-6,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O título 'CEUR Workshop Proceedings' é apenas o nome do veículo de publicação, sem qualquer informação sobre o conteúdo do paper, e o resumo está ausente. Não há evidência suficiente para mapear a nenhum IC da SLR PATHCAST, tornando impossível justificar inclusão ou pending com relevância marginal."",
  ""matched_ic"": [],
  ""matched_ec"": [],
  ""evidence_tags"": [""insufficient_abstract""],
  ""software_context"": ""unclear"",
  ""stochastic_method"": ""unclear"",
  ""forecast_target"": ""unclear"",
  ""process_data_source"": ""unclear"",
  ""confidence"": ""low""
}
``"
119,,"Proceedings - 2021 IEEE/ACM 18th International Conference on Mining Software Repositories, MSR 2021",,exclude,exclude,claude-sonnet-4-6,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""Este registro corresponde aos proceedings completos da conferência MSR 2021 como um todo, sem abstract ou conteúdo específico de artigo individual. Na fase de texto completo, um registro de proceedings genérico sem artigo identificável não pode ser avaliado quanto aos critérios de inclusão, e deve ser excluído em favor dos artigos individuais que o compõem."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC4""],
  ""evidence_tags"": [""insufficient_abstract"", ""repository_mining""],
  ""software_context"": ""unclear"",
  ""stochastic_method"": ""none"",
  ""forecast"
130,,Online Discovery of Simulation Models for Evolving Business Processes,10.1007/978-3-032-02867-9_27,exclude,exclude,claude-sonnet-4-6,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O paper foca em descoberta de modelos de simulação de processos de negócio genéricos a partir de event logs, sem qualquer menção a processos de desenvolvimento de software (commits, issues, PR, CI/CD). Aplica-se ao domínio geral de BPM, ativando EC1 (domínio fora de SW)."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC1""],
  ""evidence_tags"": [""process_mining"", ""simulation"", ""event_log""],
  ""software_context"": ""not_software_process"",
  ""stochastic_method"": ""simulation"",
  ""forecast_target"": ""none"",
  ""process_data_source"": ""event_logs"",
  ""confidence"
141,,"2009 13th Enterprise Distributed Object Computing Conference Workshops, EDOCW - Proceedings of the IEEE EDOC 2009 Workshops and Short Papers",,exclude,exclude,claude-sonnet-4-6,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O item refere-se a proceedings completos de um workshop (EDOCW 2009) sem resumo ou índice de artigos disponível, impossibilitando a verificação de qualquer IC. Na fase de texto completo, a ausência total de conteúdo avaliável e o título genérico de proceedings não fornecem evidência suficiente para inclusão."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC4""],
  ""evidence_tags"": [""insufficient_abstract""],
  ""software_context"": ""unclear"",
  ""stochastic_method"": ""none"",
  ""forecast_target"": ""none"",
  ""process_data_source"": ""none"",
  ""confidence"": ""low"
142,,Mining balanced API protocols,10.1504/IJCSE.2018.091764,exclude,exclude,claude-sonnet-4-6,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O paper trata de mineração de protocolos de API usando modelos probabilísticos aplicados a sequências de chamadas de métodos, com foco em software testing e validação de programas. Embora use modelos probabilísticos em contexto de software, o objetivo é inferir especificações de uso de API (protocolos), não modelar ou prever métricas de processos de desenvolvimento de software (lead time, cycle time, etc.), nem aplica process mining a artefatos de processo de SW como commits, issues ou CI/CD — aplicando EC2 (software como objeto de análise est"
149,,Automatic Real-Time Mining Software Process Activities From SVN Logs Using a Naive Bayes Classifier,10.1109/ACCESS.2019.2945608,include,include,claude-sonnet-4-6,"```json
{
  ""decision"": ""include"",
  ""rationale"": ""O paper aplica process mining diretamente a logs SVN de projetos de software reais (ArgoUML, jEdit) para descobrir automaticamente atividades de processo de desenvolvimento, atendendo claramente IC1 e IC4. Não há critérios de exclusão aplicáveis."",
  ""matched_ic"": [""IC1"", ""IC4""],
  ""matched_ec"": [],
  ""evidence_tags"": [""process_mining"", ""software_process"", ""repository_mining"", ""event_log"", ""version_control""],
  ""software_context"": ""software_development_process"",
  ""stochastic_method"": ""bayesian_model"",
  ""forecast_target"": ""none"",
  ""process_d"
152,,A Data-Centric Approach to Evaluate Requirements Engineering in Multidisciplinary Projects,10.1109/SMC53654.2022.9945270,include,include,claude-sonnet-4-6,"```json
{
  ""decision"": ""include"",
  ""rationale"": ""O artigo aplica explicitamente técnicas de process mining a dados do Jira e GitHub para analisar o processo de desenvolvimento de software em equipes multidisciplinares, medindo produtividade e identificando deficiências em engenharia de requisitos. Atende claramente IC1 (process mining em artefatos de SW) e IC4 (mineração de repositórios para descoberta de processo), sem critérios de exclusão aplicáveis."",
  ""matched_ic"": [""IC1"", ""IC4""],
  ""matched_ec"": [],
  ""evidence_tags"": [""process_mining"", ""software_process"", ""repository_mining"", ""issue_"
153,,Predicting release time based on Generalized Software Reliability Model (GSRM),10.1109/COMPSAC.2014.86,include,include,claude-sonnet-4-6,"```json
{
  ""decision"": ""include"",
  ""rationale"": ""O paper propõe um modelo de confiabilidade de software generalizado (GSRM) baseado em processo estocástico para prever datas de release de OSS a partir do crescimento de falhas (issues), atendendo claramente IC2 (modelagem estocástica em processos de SW) e IC3 (forecasting de métricas de processo como tempo de release). Não há critérios de exclusão decisivos, pois o domínio é explicitamente software."",
  ""matched_ic"": [""IC2"", ""IC3""],
  ""matched_ec"": [],
  ""evidence_tags"": [""stochastic_modeling"", ""forecasting"", ""software_process"", ""reliability"""
165,,Linking software process modeling with Markov decision theory,,include,include,claude-sonnet-4-6,"```json
{
  ""decision"": ""include"",
  ""rationale"": ""O paper aplica explicitamente um processo de Markov de tempo discreto para modelar processos de desenvolvimento de software, capturando feedback entre atividades, retrabalho, custo e cronograma — atendendo claramente IC2 (modelagem estocástica em processos de SW)."",
  ""matched_ic"": [""IC2""],
  ""matched_ec"": [],
  ""evidence_tags"": [""stochastic_modeling"", ""markov"", ""software_process"", ""simulation""],
  ""software_context"": ""software_development_process"",
  ""stochastic_method"": ""markov_chain"",
  ""forecast_target"": ""completion_time"",
  ""process_data_"
167,,Monitoring the Software Development Process with Process Mining,10.1007/978-3-319-94214-8_34,include,pending,claude-sonnet-4-6,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""O abstract está ausente, impossibilitando confirmação do conteúdo exato, mas o título 'Monitoring the Software Development Process with Process Mining' sugere fortemente aplicação de process mining (IC1) a processos de desenvolvimento de software, justificando manutenção em pending para leitura do texto completo."",
  ""matched_ic"": [""IC1""],
  ""matched_ec"": [],
  ""evidence_tags"": [""process_mining"", ""software_process"", ""insufficient_abstract"", ""full_text_required""],
  ""software_context"": ""software_development_process"",
  ""stochastic_method"": ""non"
