row_idx,internal_id,title,doi,ta_decision_primary,ta_decision_verifier,verifier_model,raw
39,782ab63e,Non-Invasive Clip-On System for Blood Oxygenation Measurement in Extracorporeal Circulation,10.1109/MeMeA65319.2025.11066291,exclude,exclude,claude-sonnet-4-6,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O paper trata de monitoramento de oxigenação sanguínea em terapia ECMO (domínio médico/saúde), sem qualquer relação com processos de desenvolvimento de software. Monte Carlo é usado para otimização de sensor óptico, não para modelagem de processos de SW."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC1"", ""EC2""],
  ""evidence_tags"": [""monte_carlo""],
  ""software_context"": ""not_software_process"",
  ""stochastic_method"": ""monte_carlo"",
  ""forecast_target"": ""none"",
  ""process_data_source"": ""none"",
  ""confidence"": ""high""
}
```"
40,0728d3a4,A Bayesian model averaging method for software reliability modeling and assessment,10.1002/qre.3273,exclude,maybe,claude-sonnet-4-6,"```json
{
  ""decision"": ""maybe"",
  ""rationale"": ""O paper usa BMA com MCMC (Markov Chain Monte Carlo) para modelagem de confiabilidade de software, atendendo potencialmente IC2. Porém, o foco é em reliability modeling como métrica de qualidade do produto (SRGMs), não em processos de desenvolvimento de software (event logs, workflows, ciclo de vida), aproximando-se de EC2 (software como sistema, não processo sendo estudado)."",
  ""matched_ic"": [""IC2""],
  ""matched_ec"": [""EC2""],
  ""evidence_tags"": [""stochastic_modeling"", ""bayesian_model"", ""monte_carlo"", ""markov"", ""reliability""],
  ""software_context"
41,d8ab689d,Design and reliability analysis of DP-3 dynamic positioning control architecture,10.1007/s13344-011-0057-y,exclude,exclude,claude-sonnet-4-6,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O título indica claramente um trabalho sobre arquitetura de controle de posicionamento dinâmico naval (DP-3), domínio de engenharia oceânica/naval, sem qualquer relação com processos de desenvolvimento de software. Aplica-se EC1 (domínio fora de SW)."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC1""],
  ""evidence_tags"": [""reliability"", ""insufficient_abstract""],
  ""software_context"": ""not_software_process"",
  ""stochastic_method"": ""unclear"",
  ""forecast_target"": ""reliability"",
  ""process_data_source"": ""none"",
  ""confidence"": ""high""
}
```"
42,d2e0a02a,Markov-Chain-Based Musical Creative Intelligent Agent Passing Successfully the Turing Test,10.1109/INES59282.2023.10297645,exclude,exclude,claude-sonnet-4-6,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O paper aplica cadeias de Markov para composição musical automatizada, domínio completamente fora do escopo de processos de desenvolvimento de software. O 'software' aqui é a ferramenta/agente criativo, não o processo sendo estudado (EC2), e o domínio é entretenimento/multimídia, não SW (EC1)."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC1"", ""EC2""],
  ""evidence_tags"": [""markov""],
  ""software_context"": ""not_software_process"",
  ""stochastic_method"": ""markov_chain"",
  ""forecast_target"": ""none"",
  ""process_data_source"": ""none"",
  ""confidence"": ""high"""
43,0390608c,A model for availability analysis of distributed software/hardware systems,10.1016/S0950-5849(02)00007-1,exclude,maybe,claude-sonnet-4-6,"```json
{
  ""decision"": ""maybe"",
  ""rationale"": ""O título menciona 'availability analysis' de sistemas software/hardware distribuídos, o que pode envolver modelagem estocástica (IC2), mas o foco parece ser confiabilidade/disponibilidade de sistemas, não processos de desenvolvimento de SW. Sem abstract, não é possível confirmar ou excluir com segurança."",
  ""matched_ic"": [""IC2""],
  ""matched_ec"": [],
  ""evidence_tags"": [""stochastic_modeling"", ""reliability"", ""insufficient_abstract"", ""full_text_required""],
  ""software_context"": ""unclear"",
  ""stochastic_method"": ""unclear"",
  ""forecast_target"": ""rel"
45,30ab919e,Aggregation of stochastic automata networks with replicas,10.1016/j.laa.2004.02.015,exclude,exclude,claude-sonnet-4-6,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O título indica um trabalho teórico sobre redes de autômatos estocásticos com réplicas, publicado em Linear Algebra and Its Applications, sem qualquer indicação de aplicação a processos de desenvolvimento de software. Sem abstract disponível, mas o venue e o título apontam claramente para matemática aplicada/álgebra linear pura, configurando EC3 (algoritmo teórico sem aplicação a processos de SW)."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC3""],
  ""evidence_tags"": [""insufficient_abstract""],
  ""software_context"": ""not_software_process"",
  ""stocha"
44,1d36b8c6,A hybrid approach for dynamic business process mining based on reconfigurable nets and event types,10.1109/ICEBE.2005.5,exclude,exclude,claude-sonnet-4-6,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O paper aborda process mining para processos de negócio genéricos (dynamic business processes) usando redes reconfiguráveis e event logs de BPM, sem nenhuma referência a processos de desenvolvimento de software, repositórios ou artefatos de SW. O software é tratado como ferramenta/contexto de execução de negócio, não como processo sendo estudado."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC1"", ""EC2""],
  ""evidence_tags"": [""process_mining"", ""event_log""],
  ""software_context"": ""not_software_process"",
  ""stochastic_method"": ""none"",
  ""forecast_targe"
47,e88576dd,TeV-PeV hadronic simulations with DAMPE,,exclude,exclude,claude-sonnet-4-6,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O título refere-se a simulações hadrônicas de partículas (TeV-PeV) com o experimento DAMPE, que é um detector de raios cósmicos — completamente fora do domínio de processos de desenvolvimento de software. Nenhum critério de inclusão é atendido."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC1""],
  ""evidence_tags"": [],
  ""software_context"": ""not_software_process"",
  ""stochastic_method"": ""none"",
  ""forecast_target"": ""none"",
  ""process_data_source"": ""none"",
  ""confidence"": ""high""
}
```"
46,d1b83028,Spreadsheet Modeling and Wrangling with Python,10.1287/ited.2023.0047,exclude,exclude,claude-sonnet-4-6,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O paper é sobre ensino de modelagem com Python como substituto ao Excel, usando Monte Carlo como ferramenta educacional; 'software' é usado como ferramenta de ensino, não como processo sendo estudado. Atende EC2 (SW como ferramenta) e EC3 (sem aplicação a processos de SW)."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC2"", ""EC3""],
  ""evidence_tags"": [""monte_carlo""],
  ""software_context"": ""not_software_process"",
  ""stochastic_method"": ""monte_carlo"",
  ""forecast_target"": ""none"",
  ""process_data_source"": ""none"",
  ""confidence"": ""high""
}
```"
48,40777211,A simulation approach to structure-based software reliability analysis,10.1109/TSE.2005.86,exclude,maybe,claude-sonnet-4-6,"```json
{
  ""decision"": ""maybe"",
  ""rationale"": ""O paper usa simulação para análise de confiabilidade de software estrutural (IC2/IC3 potencialmente atendidos), mas o foco é em confiabilidade de componentes durante teste/operação, não em processos de desenvolvimento de software como workflow/event log. O 'software' aqui parece ser o artefato/sistema estudado, não o processo de desenvolvimento em si, aproximando-se de EC2."",
  ""matched_ic"": [""IC3""],
  ""matched_ec"": [""EC2""],
  ""evidence_tags"": [""simulation"", ""reliability"", ""software_testing""],
  ""software_context"": ""software_testing"",
  ""stochas"
49,d03b9533,Reliability analysis of digital protection's software based on architecture,10.1109/TDC.2005.1547134,exclude,exclude,claude-sonnet-4-6,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O título indica análise de confiabilidade de software de proteção digital em contexto de engenharia elétrica (transmissão e distribuição de energia), sugerindo EC1 (domínio fora de SW) e EC2 (software como sistema/ferramenta, não processo de desenvolvimento). Sem abstract disponível, mas o venue e tema apontam claramente para domínio de sistemas embarcados/proteção elétrica, sem relação com processos de desenvolvimento de software."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC1"", ""EC2""],
  ""evidence_tags"": [""reliability"", ""insufficient_abstract""]"
50,a5a1a220,Simulation approach for practical testing improvement of logistics professional qualification system level 1 in Thailand,10.1109/IEEM.2016.7797899,exclude,exclude,claude-sonnet-4-6,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O título indica claramente aplicação em logística/qualificação profissional na Tailândia, domínio completamente fora do escopo de processos de desenvolvimento de software. Nenhum critério de inclusão é atendido."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC1""],
  ""evidence_tags"": [""simulation""],
  ""software_context"": ""not_software_process"",
  ""stochastic_method"": ""simulation"",
  ""forecast_target"": ""none"",
  ""process_data_source"": ""none"",
  ""confidence"": ""high""
}
```"
52,8cc2d6a7,Validation of PET-SORTEO Monte Carlo simulations for the geometries of the MicroPET R4 and Focus 220 PET scanners,10.1088/0031-9155/52/16/009,exclude,exclude,claude-sonnet-4-6,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O paper trata de simulações Monte Carlo para validação de scanners PET (tomografia por emissão de pósitrons) na área de física médica/imagem médica, sem qualquer relação com processos de desenvolvimento de software. EC1 (domínio fora de SW) é claramente aplicável."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC1""],
  ""evidence_tags"": [""monte_carlo""],
  ""software_context"": ""not_software_process"",
  ""stochastic_method"": ""monte_carlo"",
  ""forecast_target"": ""none"",
  ""process_data_source"": ""none"",
  ""confidence"": ""high""
}
```"
53,c863144b,Reliability analysis of clustered computing systems,,exclude,exclude,claude-sonnet-4-6,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O título indica análise de confiabilidade de sistemas computacionais clusterizados, não processos de desenvolvimento de software. O venue ISSRE pode sugerir engenharia de software, mas o foco em 'clustered computing systems' aponta para infraestrutura/hardware, não para processos de SW (EC1/EC2)."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC1"", ""EC2""],
  ""evidence_tags"": [""reliability"", ""insufficient_abstract""],
  ""software_context"": ""not_software_process"",
  ""stochastic_method"": ""unclear"",
  ""forecast_target"": ""reliability"",
  ""process_data_sour"
54,f9edd8f5,An Improved Collaborative Filtering Recommendation Algorithm Based on Differential Privacy,10.1109/ICSESS49938.2020.9237702,exclude,exclude,claude-sonnet-4-6,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O paper trata de filtragem colaborativa com privacidade diferencial para sistemas de recomendação (filmes/Netflix), sem qualquer relação com processos de desenvolvimento de software. O software é apenas ferramenta/implementação, e o domínio é recomendação de conteúdo, não processos de SW."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC1"", ""EC2""],
  ""evidence_tags"": [],
  ""software_context"": ""not_software_process"",
  ""stochastic_method"": ""other_stochastic"",
  ""forecast_target"": ""none"",
  ""process_data_source"": ""none"",
  ""confidence"": ""high""
}
```"
55,92d24bad,"Quantifying the impact of occupancy sensor errors on energy savings, thermal comfort, and peak demand in residential smart thermostats",10.1080/19401493.2026.2636562,exclude,exclude,claude-sonnet-4-6,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O título indica claramente que o trabalho trata de sensores de ocupação, termostatos inteligentes e eficiência energética em edifícios residenciais, domínio completamente fora do escopo de processos de desenvolvimento de software. Nenhum critério de inclusão é atendido."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC1""],
  ""evidence_tags"": [],
  ""software_context"": ""not_software_process"",
  ""stochastic_method"": ""none"",
  ""forecast_target"": ""none"",
  ""process_data_source"": ""none"",
  ""confidence"": ""high""
}
```"
51,09b21c45,Process Mining Perspectives in Software Engineering: A Systematic Literature Review,10.1109/ENC53357.2021.9534824,exclude,maybe,claude-sonnet-4-6,"```json
{
  ""decision"": ""maybe"",
  ""rationale"": ""É uma SLR sobre process mining em engenharia de software (2010-2020), o que atende IC1 e IC4 em princípio; porém, por ser uma revisão secundária, pode se enquadrar em EC4 (survey/SLR). Contudo, o foco explícito em PM aplicado a processos de SW a torna marginalmente relevante como evidência de mapeamento do campo para a PATHCAST."",
  ""matched_ic"": [""IC1""],
  ""matched_ec"": [""EC4""],
  ""evidence_tags"": [""process_mining"", ""software_process"", ""insufficient_abstract"", ""full_text_required""],
  ""software_context"": ""software_development_process"",
  ""stoch"
57,feafe31c,Pseudo-parallel genetic algorithm in process mining,10.1109/ICIST.2012.6221720,exclude,exclude,claude-sonnet-4-6,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O artigo propõe um algoritmo genético pseudo-paralelo para process mining genérico (business processes), sem qualquer aplicação ou avaliação em processos de desenvolvimento de software; não atende nenhum IC do escopo PATHCAST."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC1"", ""EC2""],
  ""evidence_tags"": [""process_mining""],
  ""software_context"": ""not_software_process"",
  ""stochastic_method"": ""none"",
  ""forecast_target"": ""none"",
  ""process_data_source"": ""none"",
  ""confidence"": ""high""
}
```"
58,67f23743,Transparent DIFC: Harnessing Innate Application Event Logging for Fine-Grained Decentralized Information Flow Control,10.1109/EuroSP53844.2022.00037,exclude,exclude,claude-sonnet-4-6,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O paper trata de controle de fluxo de informação descentralizado (DIFC) usando logs de aplicação para segurança de sistemas, não para process mining ou modelagem de processos de desenvolvimento de software. O software é usado como ferramenta/objeto de segurança, não como processo sendo analisado ou previsto."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC2""],
  ""evidence_tags"": [""event_log""],
  ""software_context"": ""not_software_process"",
  ""stochastic_method"": ""none"",
  ""forecast_target"": ""none"",
  ""process_data_source"": ""event_logs"",
  ""confidence"
