internal_id,title,doi,source_db,year,abstract_source,abstract_match_type,ta_decision_original,ta_rationale_original,ta_decision_rescreened,ta_rationale_rescreened,ta_matched_ic_rescreened,ta_matched_ec_rescreened,ta_confidence_rescreened,ta_evidence_status_rescreened,ta_screened_at_rescreened,ta_batch_id_rescreened,changed,transition
3a507d02,Verification of organ doses calculated by a dose monitoring software tool based on Monte Carlo Simulation in thoracic CT protocols,10.1177/0284185117716199,scopus,2018,crossref,doi_exact,exclude,"O artigo trata de verificação de doses em protocolos de tomografia computadorizada, domínio de saúde/radiologia. Não há qualquer indicação de que aborde processos de desenvolvimento de software, process mining ou modelagem estocástica de SW. Atende EC1 (domínio fora de SW) e não atende a nenhum IC.",exclude,"O artigo trata de verificação de cálculo de doses de radiação em exames de tomografia computadorizada (CT), utilizando Monte Carlo Simulation. Embora use modelagem estocástica (MCS), o domínio é saúde/radiologia médica, não processos de desenvolvimento de software. EC1 (domínio fora de SW) é aplicável.",,EC1,high,verified_abstract,2026-07-09T10:25:37.221162+00:00,msgbatch_01AQqu9FZ2tfPZnwcQKRSTQq,False,exclude→exclude
1d3f4941,Bayesian Approaches for Mass Spectrometry-Based Metabolomics,10.1002/9781119970606.ch24,scopus,2011,openalex,doi_exact,exclude,"O artigo trata de abordagens Bayesianas para metabolômica baseada em espectrometria de massa, domínio da biologia computacional/química analítica. Não há evidência de conexão com process mining, modelagem estocástica de processos de software, forecasting de métricas de desenvolvimento ou mineração de repositórios de SW.",exclude,"O artigo trata de metabolômica e espectrometria de massa, domínio bioquímico/saúde sem qualquer conexão com processos de desenvolvimento de software. EC1 claramente aplicável.",,EC1,high,verified_abstract,2026-07-09T10:25:37.221162+00:00,msgbatch_01AQqu9FZ2tfPZnwcQKRSTQq,False,exclude→exclude
0e7e0f40,Parallelization of European Monte-Carlo options pricing on graphics processing units,10.1109/JCSSE.2011.5930129,scopus,2011,openalex,doi_exact,exclude,"O artigo trata de precificação de opções financeiras com paralelização em GPU, domínio claramente fora de engenharia de software e processos de desenvolvimento. Não há indicação de aplicação a process mining, modelagem estocástica de processos de SW ou forecasting de métricas de desenvolvimento.",exclude,"Artigo sobre processamento paralelo de cálculo de opções financeiras usando GPU e Monte Carlo. Embora mencione Monte Carlo (método estocástico), a aplicação é exclusivamente em domínio financeiro (option pricing), sem qualquer conexão com processos de software, process mining, repositórios de desenvolvimento ou artefatos de SW. Não atende nenhum dos critérios de inclusão (IC1-IC4).",,EC1,high,verified_abstract,2026-07-09T10:25:37.221162+00:00,msgbatch_01AQqu9FZ2tfPZnwcQKRSTQq,False,exclude→exclude
231b32a3,NHPP models with Markov switching for software reliability,10.1016/j.csda.2008.01.010,scopus,2008,core,title_exact,maybe,"Título sugere modelagem estocástica (NHPP com Markov switching) aplicada a confiabilidade de software, potencialmente relevante a IC2. Porém, sem abstract, é incerto se o trabalho: (1) analisa processos de desenvolvimento de SW ou apenas propriedades de código/sistema; (2) usa event logs de processos; (3) tem escopo em processo de SW vs. confiabilidade do produto final.",include,O artigo atende IC2 (modelagem estocástica em processos de SW) ao usar Markov switching em NHPP para caracterizar o processo de descoberta de defeitos durante desenvolvimento de software. Também atende IC3 (forecasting) ao prever a taxa de descoberta de defeitos e confiabilidade. Nenhum EC se aplica decisivamente.,IC2|IC3,,high,verified_abstract,2026-07-09T10:25:37.221162+00:00,msgbatch_01AQqu9FZ2tfPZnwcQKRSTQq,True,maybe→include
20b07679,A Systematic Literature Review on prioritizing software test cases using Markov chains,10.1016/j.infsof.2022.106902,scopus,2022,openalex,title_fuzzy,maybe,"Título sugere uso de Markov chains (IC2) em contexto de SW (test case prioritization), mas sem abstract disponível é impossível confirmar se o foco é no processo de desenvolvimento de SW ou apenas na técnica de teste. A ausência de resumo impede avaliação definitiva da aplicabilidade aos critérios de escopo (process mining, modelagem estocástica de processos de SW, forecasting de métricas de processo).",exclude,"O resumo fornecido descreve apenas a metodologia de uma revisão sistemática (data extraction form, protocol, bibliographic references) sem apresentar conteúdo substantivo sobre o estudo. Não há evidência de que o paper aplique process mining, modelagem estocástica ou forecasting a processos de software; o título menciona Markov chains e test case prioritization, mas o abstract não confirma contribuições práticas ou empíricas nesse escopo. Suspeita-se de abstract genérico/incompleto de uma SLR so",,EC4,low,verified_abstract,2026-07-09T10:25:37.221162+00:00,msgbatch_01AQqu9FZ2tfPZnwcQKRSTQq,True,maybe→exclude
6a67c97d,Performance evaluation of mobile processes via abstract machines,10.1109/32.962559,scopus,2001,openalex,doi_exact,maybe,"Título sugere avaliação de desempenho de processos móveis via máquinas abstratas, mas sem resumo disponível é impossível confirmar se trata-se de processos de software (IC1/IC2/IC3) ou processos móveis em domínio diferente (EC1). Terminologia ambígua: 'mobile processes' pode referir-se a processos de negócio em sistemas móveis ou a cálculos de processos em computação teórica.",exclude,"O artigo trata de avaliação de desempenho de sistemas móveis e máquinas abstratas usando semântica operacional e cadeias de Markov, mas não aborda processos de desenvolvimento de software, mineração de repositórios ou previsão de métricas de processos de SW. O domínio é arquitetura de sistemas e computação móvel genérica, não engenharia de software.",,EC1,high,verified_abstract,2026-07-09T10:25:37.221162+00:00,msgbatch_01AQqu9FZ2tfPZnwcQKRSTQq,True,maybe→exclude
38859a92,Scenario-Based Reliability Analysis of component-based software,,scopus,1999,semanticscholar,title_fuzzy,exclude,"O título sugere análise de confiabilidade (reliability) de componentes de software, não process mining, modelagem estocástica de processos de SW, forecasting de métricas de processo, ou mineração de repositórios. Sem resumo disponível, não há evidência de que o trabalho se alinhe aos critérios de inclusão da SLR PATHCAST (análise de processos de desenvolvimento/workflow de SW).",exclude,"O artigo trata de análise de confiabilidade (reliability) de software baseado em componentes, focando em modelagem de arquitetura e perfis de uso. Não aborda process mining, modelagem estocástica de processos de desenvolvimento de SW, forecasting de métricas de processo (lead time, cycle time, etc.) ou mineração de repositórios. A 'confiabilidade' aqui refere-se a características funcionais do sistema, não a processos de desenvolvimento. Não há ligação com event logs de processos, workflow minin",,EC3,high,verified_abstract,2026-07-09T10:25:37.221162+00:00,msgbatch_01AQqu9FZ2tfPZnwcQKRSTQq,False,exclude→exclude
6f7ff6ff,Nonconformity Resolving Recommendations for Product Line Configuration,10.1109/ICST.2016.17,scopus,2016,openalex,doi_exact,exclude,"O título sugere foco em configuração de linhas de produtos (product line configuration) e resolução de não-conformidades, sem evidência clara de process mining, modelagem estocástica, forecasting de métricas de processo ou mineração de repositórios de SW. Ausência de abstract impede confirmação de relevância, mas o escopo parece ser qualidade/testes de configuração, não análise ou predição de processos de desenvolvimento.",exclude,"O paper aborda otimização de configuração de linhas de produtos (product line engineering) e resolução de restrições usando busca multi-objetivo. Não trata process mining, modelagem estocástica de processos de SW, forecasting de métricas de processo, ou mineração de repositórios. Configura-se como EC3 (algoritmo sem aplicação a processos de SW) e falta alinhamento com qualquer critério de inclusão.",,EC3,high,verified_abstract,2026-07-09T10:25:37.221162+00:00,msgbatch_01AQqu9FZ2tfPZnwcQKRSTQq,False,exclude→exclude
6f0c46cb,A research of architecture-based reliability with fault propagation for software-intensive systems,10.1109/RAMS.2016.7447984,scopus,2016,openalex,doi_exact,exclude,"O paper trata de confiabilidade arquitetural e propagação de falhas em sistemas software-intensivos, mas sem resumo disponível não é possível confirmar se aborda process mining, modelagem estocástica de processos de desenvolvimento de SW, forecasting de métricas de processo ou mineração de repositórios. O título sugere foco em análise de confiabilidade do produto/sistema (EC2), não em processos de desenvolvimento.",exclude,"O paper aborda confiabilidade de sistemas baseada em arquitetura usando cadeias de Markov discretas, mas não se enquadra no escopo PATHCAST. Não aplica process mining a artefatos de SW, não modela processos de desenvolvimento de software, não faz forecasting de métricas de processo de desenvolvimento, e não minera repositórios. O foco é em confiabilidade técnica de componentes de sistema embarcado, não em processos de desenvolvimento de SW.",,EC1,high,verified_abstract,2026-07-09T10:25:37.221162+00:00,msgbatch_01AQqu9FZ2tfPZnwcQKRSTQq,False,exclude→exclude
0dd756ce,Notice of Retraction: Research on reliability sensitivity for ranking the importance of random influential factors,10.1109/ICSESS.2011.5982297,scopus,2011,openalex,doi_exact,exclude,"Artigo retratado sem abstract disponível, impedindo avaliação substancial. O título refere-se a 'fatores aleatórios influentes' e 'confiabilidade' sem indicação clara de conexão com process mining, modelagem estocástica de processos de SW, forecasting de métricas de processo ou mineração de repositórios. Não há evidência de atendimento a nenhum critério de inclusão.",exclude,"Artigo é uma retração (Notice of Retraction), portanto não representa pesquisa válida para inclusão. O resumo não fornece informações sobre o conteúdo original, impossibilitando avaliação contra critérios de inclusão.",,EC3,high,verified_abstract,2026-07-09T10:25:37.221162+00:00,msgbatch_01AQqu9FZ2tfPZnwcQKRSTQq,False,exclude→exclude
195afa20,ICSE Workshop on Software Engineering for Adaptive and Self-Managing Systems: Foreword,10.1109/SEAMS.2012.6224406,scopus,2012,openalex,doi_exact,exclude,"Trata-se de um foreword/prefácio de workshop, não um artigo de pesquisa com conteúdo científico substantivo. Sem resumo disponível e sendo apenas introdução editorial, não há evidência de contribuição que atenda aos critérios de inclusão (IC1-IC4) sobre process mining, modelagem estocástica ou forecasting em processos de SW.",exclude,"Este é um foreword/editorial de workshop, não um artigo de pesquisa. Embora mencione 'stochastic verification and control theory', não apresenta contribuição original, metodologia, avaliação ou dados relativos a process mining, modelagem estocástica ou forecasting em processos de SW. É um resumo administrativo do evento, não um estudo empírico ou teórico no escopo da SLR.",,EC4,high,verified_abstract,2026-07-09T10:25:37.221162+00:00,msgbatch_01AQqu9FZ2tfPZnwcQKRSTQq,False,exclude→exclude
