internal_id,title,doi,year,QA1,QA2,QA3,QA4,QA5,QA6,QA7,QA8,qa_total,qa_include,qa_rationale,qa_scored_at,qa_model,origin
abfd6b2e,Business process analysis of programmer job role in software development using process mining,10.1016/j.procs.2021.12.191,2021.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,True,"Study clearly states objective of identifying programmer workflow using process mining on commit/collaboration tool event logs. Software context (development team roles), data source (collaboration tools, commit data), and PM technique (process mining workflow discovery) are explicitly named. Quality issues (deadlocks, synchronization problems, etc.) are identified, SEQUAL framework is applied as evaluation metric, and limitations/threats are discussed. However, no mention of dataset/code availability or reproducibility package.",2026-04-28T15:01:06.147698+00:00,claude-haiku-4-5-20251001,working_set
f36a08fe,Assessing the risk of software development in agile methodologies using simulation,10.1109/ACCESS.2021.3115941,2021.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,True,"Study clearly states research aim (risk assessment in agile using SPSM), describes SE context (agile methodologies, project management), names data source (JIRA repositories from three open-source projects), specifies stochastic technique (Monte Carlo simulations), validates empirically on real projects, discusses limitations (future work on scaling), and reports process metrics (project duration, issue completion time, effort distributions). However, no mention of code/data availability for reproducibility.",2026-04-28T15:01:06.238645+00:00,claude-haiku-4-5-20251001,working_set
9e450f55,Application of Constructive Modeling and Process Mining Approaches to the Study of Source Code Development in Software Engineering Courses,10.24138/JCOMSS-2021-0046,2021.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,False,"Research objective is clearly stated (understanding student coding processes via process mining). SE context is well-defined (software engineering education/programming training). Process Mining techniques and constructive-synthesizing modeling are named as methods. However, no specific data source is reproducibly described, no empirical validation results are presented in the abstract, no validity threats are discussed, and no quality metrics are reported.",2026-04-28T15:01:06.284001+00:00,claude-haiku-4-5-20251001,working_set
0587b264,A Data-Centric Approach to Evaluate Requirements Engineering in Multidisciplinary Projects,10.1109/SMC53654.2022.9945270,2022.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,6.0,True,"Study clearly states research aim (QA1: analyze efficacy of development process in multidisciplinary teams using process mining). SE context is detailed—agile/scrum in multidisciplinary software development (QA2). Data sources are reproducibly named: Jira and GitHub (QA3). Process-mining technique is formally identified (QA4). Case study on virtual healthcare intervention system provides empirical validation (QA5). Limitations and process deficiencies are discussed (QA6). However, no mention of dataset/code availability or reproducibility artifacts (QA7: 0). No quantitative process model quali",2026-04-28T15:01:06.912192+00:00,claude-haiku-4-5-20251001,working_set
e89188a6,Agile Planning and Tracking of Software Projects Using the State-Space Approach,10.1007/978-981-16-0404-1_26,2021.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,True,"Research objectives clearly stated (agile project tracking via state-space approach). Software engineering context identified (software project management, agile tracking). Monte Carlo simulation explicitly named as stochastic technique. Empirical validation through simulation mentioned. However, no real data source reproducibility, threats to validity discussion, or availability of data/code stated.",2026-04-28T15:01:06.999107+00:00,claude-haiku-4-5-20251001,working_set
15c9808b,DEVELOPMENT OF A TOOLKIT FOR ANALYZING SOFTWARE DEBUGGING PROCESSES USING THE CONSTRUCTIVE APPROACH,10.15587/1729-4061.2020.215090,2020.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,6.0,True,"Clear research objective stated (analyze software debugging processes using PM). SE context is specified (IDE debugging, student training). Data source is named (event logs from Microsoft Visual Studio extension). PM technique explicitly identified (ProM platform, conformance checking). Empirical validation evident through toolkit implementation and application. Process quality metrics implied via conformance checking evaluation. No reproducibility details or threats to validity discussion provided.",2026-04-28T15:01:09.486970+00:00,claude-haiku-4-5-20251001,working_set
f64a5949,Quantitative evaluation of software component behavior discovery approach,10.1587/transinf.2020MPL0001,2021.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,6.0,True,Clear research objectives: evaluate quality of component-based behavior discovery. SE context specified: software execution data/logs and behavioral model discovery. Data source: execution logs from software systems. PM technique: behavioral model discovery (component-based decomposition). Empirical validation through quantitative evaluation of model complexity. Quality metrics: understandability and complexity measures. No explicit discussion of threats to validity or reproducibility/code availability mentioned.,2026-04-28T15:01:09.543845+00:00,claude-haiku-4-5-20251001,working_set
6e572cbb,Exploration of Process Mining Opportunities In Educational Software Engineering - The GitLab Analyser,,2020.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,True,"Study has clear PM objective (exploring PM opportunities in educational SE via GitLab analysis), describes SE context (educational software development, repository mining), identifies reproducible data source (GitLab repositories, event logs), and specifies PM technique (Disco tool for process mining). Empirical evaluation is applied to real GitLab data. However, no specific process model quality metrics (fitness, precision, recall) are reported, threats to validity are not discussed, and reproducibility artifacts are not mentioned.",2026-04-28T15:01:10.867887+00:00,claude-haiku-4-5-20251001,working_set
b788b176,Using constraint mining to analyze software development processes,10.1109/ICSSP.2019.00021,2019.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,6.0,True,"Study clearly states objective of extracting process constraints from issue-tracking data. Software engineering context (issue tracking, development processes) and data source (Jira from four real-world projects) are well described. Constraint mining technique is formally named. Empirical evaluation with domain expert validation is present. Limitations and comparison with official process are discussed. However, no specific quality metrics (fitness, precision, recall, F1) are reported, and code/data availability is not mentioned.",2026-04-28T15:01:12.058523+00:00,claude-haiku-4-5-20251001,working_set
c0a779ae,Time Performance Evaluation of Agile Software Development,10.1109/ISEMANTIC.2019.8884304,2019.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,6.0,True,"Research objectives are clearly stated (bottleneck detection in agile development). Software engineering context is explicitly named (agile software development process). Data source is described (event logs generated from workflow management systems). Process mining techniques are formally named (Alpha++ Algorithm, Heuristic Miner Algorithm, dotted chart analysis). Empirical validation is present (experiment proving automatic event log creation and bottleneck detection). However, no threats to validity or generalizability limitations are discussed, and no data/code availability is mentioned.",2026-04-28T15:01:13.469946+00:00,claude-haiku-4-5-20251001,working_set
b7022ac2,Understanding What Software Engineers Are Working on: The Work-Item Prediction Challenge,10.1145/3387904.3389294,2020.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,True,"The paper clearly states the research objective (work-item prediction challenge in software engineering workflows). It describes the SE context in detail (developers, incident responders, production engineers, tool integration, workflows). Data sources are mentioned (Facebook case study with multiple tools, logging infrastructure, work items). However, no specific PM or stochastic technique is formally named; no explicit quality metrics (fitness, precision, etc.) are reported; no validation approach beyond Facebook lessons learned is detailed; and no information on reproducibility (code/data a",2026-04-28T15:01:15.077769+00:00,claude-haiku-4-5-20251001,working_set
5029f905,Detecting Sudden Drift for Single-Instance Log in Software Development Process,10.1109/PHM-Besancon49106.2020.00069,2020.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,True,"Research objective is clearly stated (detecting sudden drift in single-instance logs). Software engineering context is specified (software development process logs). Drift detection algorithm and LDA topic model are formally named techniques. Empirical validation is mentioned (multiple simulated datasets evaluated). However, no specific data source is reproducibly described, no availability of code/data is mentioned, and no quality metrics (fitness, precision, etc.) are reported—only general effectiveness claims.",2026-04-28T15:01:16.615994+00:00,claude-haiku-4-5-20251001,working_set
8a97d0cf,Constructing a Hybrid Software Process Simulation Model in Practice: An Exemplar from Industry,10.1145/3379177.3388906,2020.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,True,"Study clearly states objective to demonstrate hybrid process simulation challenges (QA1). Software context is explicit: software development process simulation with focus on project duration/release date prediction (QA2). Specific simulation techniques are named: System Dynamics and Discrete Event Simulation (QA4). Validation through comparison with actual industrial process enactment demonstrates empirical evaluation (QA5). Limitations and challenges are discussed throughout (QA6). However, no specific data source repository/project details are disclosed (QA3), no open-source artifacts are me",2026-04-28T15:01:17.575319+00:00,claude-haiku-4-5-20251001,working_set
